a01er	{"startTime":3750.48,"endTime":4049.37,"SDNN":110.872202517218,"SDNNIDX":0,"pNN50":50,"SDSD":81.3590800426999,"rMSSD":81.228155494477,"IRRR":97.4999999997408,"MADRR":49.9999999999545,"TINN":157.8125,"HRVi":20.2,"NN50":151,"meanRR":990.264026402639,"meanHR":61.387004110287,"ULF":3615.68676611518,"VLF":1853.73742490242,"LF":3758.64989369418,"HF":1210.35619511595,"LFHF":8.57379582450913,"TP":6822.74351371255,"LFnu":0.756418854498571,"HFnu":0.243581145501429,"SD1":7.45916479161704,"SD2":20.5404808874604,"SD12":0.363144603696729,"label":1}
a01er	{"startTime":4050.28,"endTime":4349.7,"SDNN":204.211139285276,"SDNNIDX":0,"pNN50":43.3447098976109,"SDSD":85.8050353469615,"rMSSD":85.6634417705601,"IRRR":80.0000000008367,"MADRR":39.9999999999636,"TINN":208.806818181818,"HRVi":26.7272727272727,"NN50":127,"meanRR":1021.49659863945,"meanHR":61.3660280970096,"ULF":23765.0327040385,"VLF":5675.11365361264,"LF":6584.95115984938,"HF":1140.19756460357,"LFHF":10.2657358444047,"TP":13400.2623780656,"LFnu":0.852404451322158,"HFnu":0.147595548677842,"SD1":7.84317673226639,"SD2":40.0564188633993,"SD12":0.195803243395603,"label":1}
a01er	{"startTime":4350.31,"endTime":4649.54,"SDNN":206.115604947024,"SDNNIDX":0,"pNN50":31.4569536423841,"SDSD":70.4076207820347,"rMSSD":70.3209294064759,"IRRR":60.0000000004002,"MADRR":30.0000000006548,"TINN":197.265625,"HRVi":25.25,"NN50":95,"meanRR":989.636963696366,"meanHR":63.5294013325632,"ULF":27698.2318299271,"VLF":3959.74176377823,"LF":5314.34769763986,"HF":1119.80522309078,"LFHF":14.2425401841564,"TP":10393.8946845089,"LFnu":0.825959184233436,"HFnu":0.174040815766564,"SD1":6.61026011248196,"SD2":42.3388840879613,"SD12":0.156127405218068,"label":1}
a01er	{"startTime":4650.7,"endTime":4949.81,"SDNN":203.586744803642,"SDNNIDX":0,"pNN50":24.7588424437299,"SDSD":59.3199541895167,"rMSSD":59.2259828268124,"IRRR":50.0000000001819,"MADRR":29.9999999988358,"TINN":221.590909090909,"HRVi":28.3636363636364,"NN50":77,"meanRR":962.339743589746,"meanHR":65.3669593501074,"ULF":32852.0218104524,"VLF":2426.00024460498,"LF":3227.97817529343,"HF":704.124564232388,"LFHF":11.8417070466324,"TP":6358.1029841308,"LFnu":0.820929255699636,"HFnu":0.179070744300364,"SD1":6.25013134794845,"SD2":43.9863856690581,"SD12":0.14209240547684,"label":1}
a01er	{"startTime":4950.64,"endTime":5249.66,"SDNN":181.58978422982,"SDNNIDX":0,"pNN50":26.4900662251656,"SDSD":72.2642485983889,"rMSSD":72.1500460088266,"IRRR":50.000000000864,"MADRR":29.9999999992906,"TINN":197.265625,"HRVi":25.25,"NN50":80,"meanRR":989.438943894387,"meanHR":62.8793485473966,"ULF":20796.2464700193,"VLF":2737.64672191471,"LF":5562.1528870715,"HF":994.765877990387,"LFHF":16.6673172101389,"TP":9294.5654869766,"LFnu":0.848287600680531,"HFnu":0.151712399319469,"SD1":7.3264525765721,"SD2":37.1094123507593,"SD12":0.197428418087634,"label":1}
a01er	{"startTime":5250.74,"endTime":5549.81,"SDNN":183.23870711398,"SDNNIDX":0,"pNN50":23.0769230769231,"SDSD":63.616595516182,"rMSSD":63.5222553368125,"IRRR":40.0000000008731,"MADRR":20.0000000004366,"TINN":181.919642857143,"HRVi":23.2857142857143,"NN50":75,"meanRR":920.705521472394,"meanHR":67.9127132677832,"ULF":23540.8287588952,"VLF":3076.57272244583,"LF":4498.55711965704,"HF":860.921851099227,"LFHF":12.7714364204438,"TP":8436.0516932021,"LFnu":0.83936463678712,"HFnu":0.16063536321288,"SD1":6.60053932403605,"SD2":42.514342680053,"SD12":0.155254413168498,"label":1}
a01er	{"startTime":5550.67,"endTime":5850.02,"SDNN":120.450193228227,"SDNNIDX":0,"pNN50":36.4779874213836,"SDSD":69.4888885549082,"rMSSD":69.3795503918399,"IRRR":77.4999999994179,"MADRR":39.9999999990541,"TINN":138.454861111111,"HRVi":17.7222222222222,"NN50":116,"meanRR":941.222570532915,"meanHR":64.8328965979101,"ULF":7762.9732036646,"VLF":1632.56665159204,"LF":3103.78678914838,"HF":816.290016766562,"LFHF":9.47139380813636,"TP":5552.64345750699,"LFnu":0.791766830809316,"HFnu":0.208233169190684,"SD1":7.74730996103248,"SD2":25.0380039780389,"SD12":0.309422027723445,"label":1}
a01er	{"startTime":5851.05,"endTime":6149.56,"SDNN":93.6825680249976,"SDNNIDX":0,"pNN50":37.3456790123457,"SDSD":57.1773931760969,"rMSSD":57.0899225718787,"IRRR":70.0000000006185,"MADRR":39.9999999990541,"TINN":141.059027777778,"HRVi":18.0555555555556,"NN50":121,"meanRR":921.507692307692,"meanHR":65.8140956080799,"ULF":2842.92725278803,"VLF":1789.70852031922,"LF":2492.94032268302,"HF":667.861674371607,"LFHF":12.7554844221777,"TP":4950.51051737385,"LFnu":0.788704994810194,"HFnu":0.211295005189806,"SD1":6.01929271356603,"SD2":20.3814439886646,"SD12":0.295332004784044,"label":1}
a01er	{"startTime":6150.5,"endTime":6449.59,"SDNN":85.5767871742394,"SDNNIDX":0,"pNN50":39.6923076923077,"SDSD":67.7238120592746,"rMSSD":67.6211164105363,"IRRR":79.9999999990177,"MADRR":39.9999999999636,"TINN":110.733695652174,"HRVi":14.1739130434783,"NN50":129,"meanRR":920.552147239265,"meanHR":65.7691247433643,"ULF":1642.30946033821,"VLF":1493.65885120956,"LF":2078.1481162691,"HF":869.163531147982,"LFHF":7.023024391307,"TP":4440.97049862664,"LFnu":0.705099549988314,"HFnu":0.294900450011687,"SD1":7.39880670722962,"SD2":18.0535906180852,"SD12":0.409824663899151,"label":1}
a01er	{"startTime":6450.51,"endTime":6749.71,"SDNN":101.968280401809,"SDNNIDX":0,"pNN50":35.474006116208,"SDSD":68.0738433004322,"rMSSD":67.9696820343222,"IRRR":60.0000000013097,"MADRR":30.0000000006548,"TINN":82.6612903225806,"HRVi":10.5806451612903,"NN50":116,"meanRR":915.152439024388,"meanHR":66.4412297620715,"ULF":3441.76090565022,"VLF":2054.5876383388,"LF":2724.49455308976,"HF":736.627139076882,"LFHF":14.3294952887816,"TP":5515.70933050545,"LFnu":0.787170979643955,"HFnu":0.212829020356045,"SD1":8.50757884029966,"SD2":22.7893951775748,"SD12":0.373313059605517,"label":1}
a01er	{"startTime":6750.64,"endTime":7049.99,"SDNN":109.777497893069,"SDNNIDX":0,"pNN50":42.9878048780488,"SDSD":63.3590731966082,"rMSSD":63.2624228617462,"IRRR":79.9999999990177,"MADRR":39.9999999999636,"TINN":151.194852941176,"HRVi":19.3529411764706,"NN50":141,"meanRR":913.03951367781,"meanHR":66.7723366745666,"ULF":3819.70788661415,"VLF":2256.27359154529,"LF":3252.68630630722,"HF":809.530964171601,"LFHF":11.4045903279445,"TP":6318.49086202411,"LFnu":0.80071697049425,"HFnu":0.199283029505751,"SD1":6.78001215725105,"SD2":26.2216958154834,"SD12":0.258564976306665,"label":1}
a01er	{"startTime":7050.98,"endTime":7350.08,"SDNN":108.424202018476,"SDNNIDX":0,"pNN50":43.558282208589,"SDSD":61.4290107364861,"rMSSD":61.3348448287913,"IRRR":80.0000000006094,"MADRR":39.9999999999636,"TINN":141.927083333333,"HRVi":18.1666666666667,"NN50":142,"meanRR":917.461773700309,"meanHR":66.3775809323765,"ULF":4470.11658944217,"VLF":2453.51877551315,"LF":2604.71245124938,"HF":691.05821300847,"LFHF":11.0601794004574,"TP":5749.289439771,"LFnu":0.790319690473948,"HFnu":0.209680309526052,"SD1":6.27434967235739,"SD2":24.6688937798879,"SD12":0.254342563081315,"label":1}
a01er	{"startTime":7350.97,"endTime":7649.53,"SDNN":118.51569230535,"SDNNIDX":0,"pNN50":33.6336336336336,"SDSD":53.4755545659838,"rMSSD":53.3952343477356,"IRRR":60.0000000013097,"MADRR":30.0000000006548,"TINN":130.46875,"HRVi":16.7,"NN50":112,"meanRR":896.766467065867,"meanHR":68.1963482275439,"ULF":6883.97216703805,"VLF":2322.70357418499,"LF":2513.80467958666,"HF":502.765510551438,"LFHF":13.6509039480174,"TP":5339.27376432309,"LFnu":0.833332069581838,"HFnu":0.166667930418162,"SD1":5.63972205575794,"SD2":29.4669197632883,"SD12":0.191391638524236,"label":1}
a01er	{"startTime":7650.47,"endTime":7949.91,"SDNN":117.373271926512,"SDNNIDX":0,"pNN50":39.3491124260355,"SDSD":53.5005703557907,"rMSSD":53.4214016462431,"IRRR":79.9999999987904,"MADRR":39.9999999990541,"TINN":155.790441176471,"HRVi":19.9411764705882,"NN50":133,"meanRR":885.811209439525,"meanHR":69.0103277201416,"ULF":6838.84596409459,"VLF":2649.23134723487,"LF":2341.92526119496,"HF":507.213838614577,"LFHF":13.4700431295969,"TP":5498.37044704441,"LFnu":0.821976456450132,"HFnu":0.178023543549869,"SD1":5.84087653406957,"SD2":29.0232068035024,"SD12":0.201248489652243,"label":1}
a01er	{"startTime":7950.83,"endTime":8249.92,"SDNN":96.726084499498,"SDNNIDX":0,"pNN50":37.037037037037,"SDSD":54.9187096669941,"rMSSD":54.8342057794379,"IRRR":79.9999999990177,"MADRR":39.9999999999636,"TINN":126.953125,"HRVi":16.25,"NN50":120,"meanRR":923.076923076923,"meanHR":65.7696415766184,"ULF":3019.57489318948,"VLF":1902.98240488126,"LF":2706.06113841772,"HF":474.768752851885,"LFHF":17.0333879006982,"TP":5083.81229615086,"LFnu":0.850740602584571,"HFnu":0.149259397415429,"SD1":5.70128476427411,"SD2":21.7997734200672,"SD12":0.261529542276157,"label":1}
a01er	{"startTime":8250.88,"endTime":8549.41,"SDNN":116.352057013734,"SDNNIDX":0,"pNN50":30.1829268292683,"SDSD":54.2335751568077,"rMSSD":54.1508732448995,"IRRR":60.0000000013097,"MADRR":30.0000000006548,"TINN":151.194852941176,"HRVi":19.3529411764706,"NN50":99,"meanRR":910.060790273561,"meanHR":67.1172286238326,"ULF":7426.23026270129,"VLF":2246.91519784361,"LF":1757.42244772132,"HF":422.133238163549,"LFHF":11.5156170746625,"TP":4426.47088372848,"LFnu":0.806321425555976,"HFnu":0.193678574444024,"SD1":6.17988131493204,"SD2":27.9456362054735,"SD12":0.221139403286214,"label":1}
a01er	{"startTime":8550.29,"endTime":8849.51,"SDNN":104.666294662456,"SDNNIDX":0,"pNN50":33.641975308642,"SDSD":52.5351910457596,"rMSSD":52.4551542737565,"IRRR":62.4999999990905,"MADRR":30.0000000006548,"TINN":115.411931818182,"HRVi":14.7727272727273,"NN50":109,"meanRR":923.538461538455,"meanHR":65.8621756919959,"ULF":4345.88882433402,"VLF":2136.72050952898,"LF":2701.96515447871,"HF":488.523219074896,"LFHF":15.7839335532186,"TP":5327.20888308259,"LFnu":0.846881366776218,"HFnu":0.153118633223782,"SD1":5.37474685930873,"SD2":23.5891639257338,"SD12":0.227848128752259,"label":1}
a01er	{"startTime":8850.45,"endTime":9149.52,"SDNN":136.389478271873,"SDNNIDX":0,"pNN50":39.6284829721362,"SDSD":101.994408917355,"rMSSD":101.837605199659,"IRRR":79.9999999999272,"MADRR":39.9999999990541,"TINN":158.203125,"HRVi":20.25,"NN50":128,"meanRR":925.833333333331,"meanHR":66.225327878455,"ULF":5208.33226305578,"VLF":3507.9620951478,"LF":4779.38612230407,"HF":1635.57450008986,"LFHF":15.9178003155901,"TP":9922.92271754173,"LFnu":0.745037484036886,"HFnu":0.254962515963114,"SD1":8.01000008176574,"SD2":29.1619479623508,"SD12":0.274673011971181,"label":1}
a01er	{"startTime":9150.28,"endTime":9449.43,"SDNN":119.096387882562,"SDNNIDX":0,"pNN50":45.253164556962,"SDSD":71.1369534367046,"rMSSD":71.0277178913489,"IRRR":80.0000000017462,"MADRR":40.0000000008731,"TINN":117.931547619048,"HRVi":15.0952380952381,"NN50":143,"meanRR":946.372239747628,"meanHR":64.5437301486121,"ULF":5941.68136025727,"VLF":2557.28379125406,"LF":2468.4981901536,"HF":729.092721822662,"LFHF":10.206264548682,"TP":5754.87470323032,"LFnu":0.771986867021696,"HFnu":0.228013132978305,"SD1":8.11702723862705,"SD2":26.7725795015716,"SD12":0.303184354654753,"label":1}
a01er	{"startTime":9450.45,"endTime":9750.04,"SDNN":138.056491340421,"SDNNIDX":0,"pNN50":40.9785932721713,"SDSD":98.3130729370269,"rMSSD":98.1635656795297,"IRRR":79.9999999981083,"MADRR":40.0000000008731,"TINN":197.115384615385,"HRVi":25.2307692307692,"NN50":134,"meanRR":916.249999999996,"meanHR":67.0615355687082,"ULF":8266.14899835032,"VLF":3394.21950808929,"LF":3538.4511235553,"HF":1690.03704159844,"LFHF":7.31245057554549,"TP":8622.70767324303,"LFnu":0.676763724385567,"HFnu":0.323236275614433,"SD1":13.2569669991769,"SD2":29.85287169196,"SD12":0.444076775459673,"label":1}
a01er	{"startTime":9751.13,"endTime":10049.68,"SDNN":120.948522508886,"SDNNIDX":0,"pNN50":44.2307692307692,"SDSD":64.3591927940305,"rMSSD":64.2560981841856,"IRRR":80.000000000382,"MADRR":40.0000000008731,"TINN":163.020833333333,"HRVi":20.8666666666667,"NN50":138,"meanRR":957.476038338666,"meanHR":63.7248239819079,"ULF":5787.32589227161,"VLF":3370.54993981542,"LF":3208.67515181546,"HF":629.726904123146,"LFHF":13.6589933403336,"TP":7208.95199575403,"LFnu":0.835940348367399,"HFnu":0.164059651632601,"SD1":6.18828738078364,"SD2":24.9883230606552,"SD12":0.247647165668643,"label":1}
a01er	{"startTime":10050.72,"endTime":10349.2,"SDNN":107.346346445691,"SDNNIDX":0,"pNN50":43.3333333333333,"SDSD":68.048576000211,"rMSSD":67.936244621981,"IRRR":82.5000000008913,"MADRR":40.0000000008731,"TINN":130.642361111111,"HRVi":16.7222222222222,"NN50":130,"meanRR":995.714285714295,"meanHR":61.0141748787022,"ULF":3226.74881251078,"VLF":2308.80740633896,"LF":3539.06175106721,"HF":663.473190094605,"LFHF":11.9729555475103,"TP":6511.34234750077,"LFnu":0.84212547917301,"HFnu":0.15787452082699,"SD1":6.14272600284883,"SD2":20.5861359657618,"SD12":0.298391403470045,"label":1}
a01er	{"startTime":10350.29,"endTime":10649.37,"SDNN":127.072284136506,"SDNNIDX":0,"pNN50":46.7320261437908,"SDSD":76.2650304518573,"rMSSD":76.1405648844356,"IRRR":97.4999999975807,"MADRR":49.9999999983629,"TINN":133.246527777778,"HRVi":17.0555555555556,"NN50":143,"meanRR":977.78501628664,"meanHR":62.500425900031,"ULF":6153.10710031388,"VLF":3440.61621469687,"LF":3353.23421479906,"HF":824.404110032818,"LFHF":10.503190054253,"TP":7618.25453952875,"LFnu":0.802662641920781,"HFnu":0.197337358079219,"SD1":7.78370775718229,"SD2":25.7512406481453,"SD12":0.302265349601434,"label":1}
a01er	{"startTime":10650.39,"endTime":10950.24,"SDNN":120.907108576083,"SDNNIDX":0,"pNN50":39.1447368421053,"SDSD":67.8158002246454,"rMSSD":67.7043689796921,"IRRR":79.9999999962893,"MADRR":39.9999999990541,"TINN":119.140625,"HRVi":15.25,"NN50":119,"meanRR":986.393442622952,"meanHR":61.858576503577,"ULF":6231.82336285157,"VLF":2885.36900802486,"LF":2562.16116204768,"HF":630.060635974248,"LFHF":11.9610382252906,"TP":6077.59080604679,"LFnu":0.802626297344167,"HFnu":0.197373702655833,"SD1":6.2338883634185,"SD2":25.2416995780846,"SD12":0.246967853497111,"label":1}
a01er	{"startTime":10951.33,"endTime":11249.84,"SDNN":149.750829836725,"SDNNIDX":0,"pNN50":45.1505016722408,"SDSD":75.7488410216313,"rMSSD":75.6311238157536,"IRRR":90.0000000001455,"MADRR":49.9999999992724,"TINN":146.484375,"HRVi":18.75,"NN50":135,"meanRR":998.799999999998,"meanHR":61.5676805689631,"ULF":8018.87654452909,"VLF":5383.97371948886,"LF":5049.71820141177,"HF":811.082277522433,"LFHF":16.1372218829813,"TP":11244.7741984231,"LFnu":0.861608959315754,"HFnu":0.138391040684246,"SD1":7.1954256034276,"SD2":29.7344651703657,"SD12":0.241989407315749,"label":1}
a01er	{"startTime":11250.62,"endTime":11550.15,"SDNN":141.728467258694,"SDNNIDX":0,"pNN50":39.2405063291139,"SDSD":74.6827191476376,"rMSSD":74.5705001570668,"IRRR":79.9999999999272,"MADRR":39.9999999990541,"TINN":190.504807692308,"HRVi":24.3846153846154,"NN50":124,"meanRR":947.41324921135,"meanHR":64.8468315586655,"ULF":9262.35957577154,"VLF":3103.54657640794,"LF":4709.7840582612,"HF":943.960643679133,"LFHF":12.6845170285827,"TP":8757.29127834827,"LFnu":0.833037978641807,"HFnu":0.166962021358193,"SD1":8.05106558115279,"SD2":30.2738902212598,"SD12":0.265940898982944,"label":1}
a01er	{"startTime":11551.2,"endTime":11849.89,"SDNN":128.848878321925,"SDNNIDX":0,"pNN50":41.1371237458194,"SDSD":62.5485827204188,"rMSSD":62.4446242976911,"IRRR":79.9999999999272,"MADRR":40.0000000008731,"TINN":123.355263157895,"HRVi":15.7894736842105,"NN50":123,"meanRR":999.199999999995,"meanHR":61.1487625607187,"ULF":6019.79737439662,"VLF":5195.2790722429,"LF":2607.97069632421,"HF":557.304719422226,"LFHF":13.9996566392314,"TP":8360.55448798933,"LFnu":0.823931681695129,"HFnu":0.176068318304871,"SD1":5.61821122794166,"SD2":25.5810296295836,"SD12":0.219624124176941,"label":1}
a01er	{"startTime":11851.03,"endTime":12150.21,"SDNN":142.259498000843,"SDNNIDX":0,"pNN50":46.1538461538462,"SDSD":74.0923393797973,"rMSSD":73.9723350619048,"IRRR":90.000000001055,"MADRR":49.9999999974534,"TINN":137.867647058824,"HRVi":17.6470588235294,"NN50":138,"meanRR":1001.16666666666,"meanHR":61.3685459303866,"ULF":7580.77488921095,"VLF":4214.88063922794,"LF":3919.18367539831,"HF":766.049169689481,"LFHF":12.4318689164659,"TP":8900.11348431573,"LFnu":0.836497097365685,"HFnu":0.163502902634315,"SD1":6.75368438277251,"SD2":30.732096964618,"SD12":0.219759959450475,"label":1}
a01er	{"startTime":12151.07,"endTime":12449.5,"SDNN":221.166701878703,"SDNNIDX":0,"pNN50":35.7664233576642,"SDSD":80.8448891336606,"rMSSD":80.6972353654047,"IRRR":79.9999999976535,"MADRR":39.9999999990541,"TINN":165.264423076923,"HRVi":21.1538461538462,"NN50":98,"meanRR":1088.32727272728,"meanHR":58.0188242166371,"ULF":28382.3488330013,"VLF":4074.97243448197,"LF":5723.64899932178,"HF":825.643135480896,"LFHF":15.5529151725072,"TP":10624.2645692846,"LFnu":0.87393398882095,"HFnu":0.12606601117905,"SD1":6.93186895212081,"SD2":43.6599415573672,"SD12":0.158769542625536,"label":1}
a01er	{"startTime":12450.31,"endTime":12749.5,"SDNN":220.113950133703,"SDNNIDX":0,"pNN50":30.952380952381,"SDSD":84.6400601008088,"rMSSD":84.5053635137543,"IRRR":59.9999999994907,"MADRR":29.9999999997453,"TINN":209.517045454545,"HRVi":26.8181818181818,"NN50":91,"meanRR":1016.6779661017,"meanHR":61.8279558304489,"ULF":36389.2295868072,"VLF":4651.65911595055,"LF":6071.30069652451,"HF":1554.1026077911,"LFHF":14.531216046705,"TP":12277.0624202662,"LFnu":0.796194044331851,"HFnu":0.203805955668149,"SD1":8.45841613477288,"SD2":39.646883377283,"SD12":0.213343784283922,"label":1}
a01er	{"startTime":12750.61,"endTime":13049.46,"SDNN":181.709039522466,"SDNNIDX":0,"pNN50":34.3137254901961,"SDSD":83.6577548750378,"rMSSD":83.5213565112742,"IRRR":60.0000000008549,"MADRR":30.0000000006548,"TINN":184.495192307692,"HRVi":23.6153846153846,"NN50":105,"meanRR":977.068403908786,"meanHR":63.4758414951794,"ULF":23871.1684827736,"VLF":4503.20469361749,"LF":5105.95713759764,"HF":1048.20199456593,"LFHF":10.7603127067804,"TP":10657.3638257811,"LFnu":0.829675838395582,"HFnu":0.170324161604418,"SD1":8.69129838990315,"SD2":33.7280690805171,"SD12":0.257687398859238,"label":1}
a01er	{"startTime":13050.6,"endTime":13349.44,"SDNN":184.957329825557,"SDNNIDX":0,"pNN50":37.2013651877133,"SDSD":93.5515178055073,"rMSSD":93.3926351504702,"IRRR":70.000000001528,"MADRR":39.9999999990541,"TINN":208.806818181818,"HRVi":26.7272727272727,"NN50":109,"meanRR":1020.03401360544,"meanHR":60.7937304023533,"ULF":23243.1352218385,"VLF":2695.24600437277,"LF":6669.63136993561,"HF":1462.52193572365,"LFHF":18.3203526440725,"TP":10827.399310032,"LFnu":0.820155636428317,"HFnu":0.179844363571683,"SD1":9.02441776309997,"SD2":32.9501171586392,"SD12":0.273881204113833,"label":1}
