SDNN,pNN50,SDSD,rMSSD,IRRR,MADRR,TINN,HRVi,NN50,meanRR,meanHR,ULF,VLF,LF,HF,LFHF,TP,LFnu,HFnu,SD1,SD2,SD12,ApEn,label
189.348182663281,45.1178451178451,85.4359767560654,85.2921302038145,90.0000000001455,49.9999999956344,179.086538461538,22.9230769230769,134,1006.14093959732,62.313019014191,19139.4070633374,3476.97354597933,4268.49234232389,1153.95192929832,13.6187076313075,8899.41781760154,0.787189711596041,0.212810288403959,7.26763823374211,43.9811723977221,0.165244304267762,1.94731487009258,1
204.598695683308,36.231884057971,83.3803293043549,83.2405280332903,70.0000000006185,39.9999999972351,240.451388888889,30.7777777777778,100,1083.53790613718,57.6056017083275,24121.377233676,4558.84332520213,7517.47264042594,1192.51211123291,19.8393812099306,13268.828076861,0.863086773945753,0.136913226054247,7.56686881840399,35.9031428598194,0.210757839444534,1.79166942692938,1
172.947730950893,46.4285714285714,92.5029994944255,92.3386623867805,90.0000000037835,49.9999999992724,168.870192307692,21.6153846153846,130,1070.39145907474,57.7405879661908,10367.9603748127,7539.46111288539,6189.7719733911,1470.65947102124,12.5701231057398,15199.8925572977,0.808018715173808,0.191981284826192,7.97339562838888,31.4566493645328,0.253472502299588,1.9996779255338,1
74.3226949747468,28.7425149700599,52.2723661194089,52.1168654532356,65.0000000000546,30.0000000000864,93.75,12,48,883.630952380953,68.3989630532805,825.940684144019,626.068101166734,2486.45741411155,860.627208100699,7.99429186174995,3973.15272337899,0.742872587567903,0.257127412432097,5.96073375789615,17.1992028483421,0.346570350408463,1.85617471570869,0
149.43939169542,37.0517928286853,82.0445899559386,81.8997540968088,70.0000000006185,39.9999999990541,196.875,25.2,93,947.301587301592,65.0504331965575,11250.4079927273,1656.69541460178,4453.75516661685,1995.54503299086,7.17851199023471,8105.99561420948,0.690579602247041,0.309420397752959,7.6702081853272,32.5937924394823,0.235327269742196,1.87057302968726,0
82.5550341956076,42.638036809816,67.977260723416,67.8730319512604,89.9999999998613,40.000000000191,111.073369565217,14.2173913043478,139,916.727828746178,65.9941935459765,1734.78260188103,747.528333996615,1919.13146236578,1317.34767654403,4.24773097603758,3984.00747290642,0.592968896135766,0.407031103864234,7.05157846977233,17.1579886177703,0.410979318547227,2.09159915825855,1
120.924748980559,49.0196078431373,83.0213575244549,82.8870402288834,99.9999999994543,49.9999999997272,141.084558823529,18.0588235294118,150,975.570032573288,62.5290187005525,4958.79665764992,2746.00724540311,3287.94544087559,1184.53272229717,9.48648989435342,7218.48540857587,0.735150697425235,0.264849302574765,7.68359579137226,24.3383726671932,0.31569883066707,2.11052218538642,1
181.58978422982,26.4900662251656,72.2642485983889,72.1500460088266,50.000000000864,29.9999999992906,197.265625,25.25,80,989.438943894387,62.8793485473966,20796.2464700193,2737.64672191471,5562.1528870715,994.765877990387,16.6673172101389,9294.5654869766,0.848287600680531,0.151712399319469,7.3264525765721,37.1094123507593,0.197428418087634,1.70897030921864,1
120.450193228227,36.4779874213836,69.4888885549082,69.3795503918399,77.4999999994179,39.9999999990541,138.454861111111,17.7222222222222,116,941.222570532915,64.8328965979101,7762.9732036646,1632.56665159204,3103.78678914838,816.290016766562,9.47139380813636,5552.64345750699,0.791766830809316,0.208233169190684,7.74730996103248,25.0380039780389,0.309422027723445,2.0614921159142,1
101.968280401809,35.474006116208,68.0738433004322,67.9696820343222,60.0000000013097,30.0000000006548,82.6612903225806,10.5806451612903,116,915.152439024388,66.4412297620715,3441.76090565022,2054.5876383388,2724.49455308976,736.627139076882,14.3294952887816,5515.70933050545,0.787170979643955,0.212829020356045,8.50757884029966,22.7893951775748,0.373313059605517,2.01485569044561,1
118.51569230535,33.6336336336336,53.4755545659838,53.3952343477356,60.0000000013097,30.0000000006548,130.46875,16.7,112,896.766467065867,68.1963482275439,6883.97216703805,2322.70357418499,2513.80467958666,502.765510551438,13.6509039480174,5339.27376432309,0.833332069581838,0.166667930418162,5.63972205575794,29.4669197632883,0.191391638524236,2.00413949905435,1
116.352057013734,30.1829268292683,54.2335751568077,54.1508732448995,60.0000000013097,30.0000000006548,151.194852941176,19.3529411764706,99,910.060790273561,67.1172286238326,7426.23026270129,2246.91519784361,1757.42244772132,422.133238163549,11.5156170746625,4426.47088372848,0.806321425555976,0.193678574444024,6.17988131493204,27.9456362054735,0.221139403286214,2.00183767575538,1
136.389478271873,39.6284829721362,101.994408917355,101.837605199659,79.9999999999272,39.9999999990541,158.203125,20.25,128,925.833333333331,66.225327878455,5208.33226305578,3507.9620951478,4779.38612230407,1635.57450008986,15.9178003155901,9922.92271754173,0.745037484036886,0.254962515963114,8.01000008176574,29.1619479623508,0.274673011971181,2.04687486838768,1
138.056491340421,40.9785932721713,98.3130729370269,98.1635656795297,79.9999999981083,40.0000000008731,197.115384615385,25.2307692307692,134,916.249999999996,67.0615355687082,8266.14899835032,3394.21950808929,3538.4511235553,1690.03704159844,7.31245057554549,8622.70767324303,0.676763724385567,0.323236275614433,13.2569669991769,29.85287169196,0.444076775459673,1.99042267398519,1
127.072284136506,46.7320261437908,76.2650304518573,76.1405648844356,97.4999999975807,49.9999999983629,133.246527777778,17.0555555555556,143,977.78501628664,62.500425900031,6153.10710031388,3440.61621469687,3353.23421479906,824.404110032818,10.503190054253,7618.25453952875,0.802662641920781,0.197337358079219,7.78370775718229,25.7512406481453,0.302265349601434,2.11750506978564,1
149.750829836725,45.1505016722408,75.7488410216313,75.6311238157536,90.0000000001455,49.9999999992724,146.484375,18.75,135,998.799999999998,61.5676805689631,8018.87654452909,5383.97371948886,5049.71820141177,811.082277522433,16.1372218829813,11244.7741984231,0.861608959315754,0.138391040684246,7.1954256034276,29.7344651703657,0.241989407315749,2.07693270803505,1
141.728467258694,39.2405063291139,74.6827191476376,74.5705001570668,79.9999999999272,39.9999999990541,190.504807692308,24.3846153846154,124,947.41324921135,64.8468315586655,9262.35957577154,3103.54657640794,4709.7840582612,943.960643679133,12.6845170285827,8757.29127834827,0.833037978641807,0.166962021358193,8.05106558115279,30.2738902212598,0.265940898982944,2.04328041415751,1
220.113950133703,30.952380952381,84.6400601008088,84.5053635137543,59.9999999994907,29.9999999997453,209.517045454545,26.8181818181818,91,1016.6779661017,61.8279558304489,36389.2295868072,4651.65911595055,6071.30069652451,1554.1026077911,14.531216046705,12277.0624202662,0.796194044331851,0.203805955668149,8.45841613477288,39.646883377283,0.213343784283922,1.68673520531956,1
181.709039522466,34.3137254901961,83.6577548750378,83.5213565112742,60.0000000008549,30.0000000006548,184.495192307692,23.6153846153846,105,977.068403908786,63.4758414951794,23871.1684827736,4503.20469361749,5105.95713759764,1048.20199456593,10.7603127067804,10657.3638257811,0.829675838395582,0.170324161604418,8.69129838990315,33.7280690805171,0.257687398859238,1.81072602788342,1
184.957329825557,37.2013651877133,93.5515178055073,93.3926351504702,70.000000001528,39.9999999990541,208.806818181818,26.7272727272727,109,1020.03401360544,60.7937304023533,23243.1352218385,2695.24600437277,6669.63136993561,1462.52193572365,18.3203526440725,10827.399310032,0.820155636428317,0.179844363571683,9.02441776309997,32.9501171586392,0.273881204113833,1.89870211323611,1
118.156969055023,35.9060402684564,63.3305323908679,63.2243263012614,79.9999999981083,39.9999999990541,155.729166666667,19.9333333333333,107,999.933110367898,60.9306207511426,5295.7554121969,3083.57704199355,3002.81618546279,666.690948600771,11.5542573984682,6753.08417605711,0.818315941557392,0.181684058442608,5.84917079161724,23.4249792358294,0.249698013933379,2.08640238703349,1
129.743276625267,46,68.9481410470731,68.8331315574189,90.0000000001455,49.9999999992724,146.97265625,18.8125,138,996.046511627911,61.3899704907252,5444.04205290166,4915.14844444545,3102.75513678971,715.840889237114,12.6600237858116,8733.74447047227,0.812538198762562,0.187461801237439,6.22535590001455,26.484282244305,0.235058509140953,2.06003625291622,1
153.775200834803,41.4790996784566,67.1672901856021,67.0652607253136,80.0000000017462,40.0000000008731,128.289473684211,16.4210526315789,129,963.173076923078,64.0908053541513,10643.9496201678,4382.85260557421,4400.16301269776,776.985772541395,24.402718994689,9560.00139081337,0.84992013852167,0.15007986147833,6.12742860097755,34.1589136156547,0.179380078357334,1.95355986545716,1
176.990818188758,37,77.6581997381601,77.5327887624544,69.999999999709,39.9999999972351,213.778409090909,27.3636363636364,111,995.016611295681,62.2684048241319,18418.6165430628,4318.75928643837,6444.38150179783,1166.99834731386,19.1531465209566,11930.1391355501,0.846677163609163,0.153322836390837,7.28401569847505,33.6341386371308,0.216566143615575,1.83667605908397,1
202.360951140952,28.9377289377289,83.5249789422194,83.3721521307295,59.9999999940337,29.9999999988358,194.602272727273,24.9090909090909,79,1096.82481751826,56.74857686628,22865.8904527844,5273.85944271684,9894.42965792398,1026.80197875299,21.984679156252,16195.0910793938,0.905981118896456,0.0940188811035436,7.28880866289068,34.4229192906354,0.211742897264195,1.5526855127057,1
140.717279838245,42.0138888888889,71.8216644256217,71.7029946688054,80.0000000026557,40.0000000008731,132.8125,17,121,1038.54671280277,58.9574968365039,6486.215800887,4823.06429859208,4937.40888956595,696.402501639023,19.0943446824521,10456.8756897971,0.87638874408785,0.12361125591215,6.26526396376544,26.1380680841955,0.239698815673135,2.05274893841072,1
152.876816569851,46.9534050179211,97.9426329076609,97.7671874354512,90.0000000037835,49.9999999992724,128.676470588235,16.4705882352941,131,1070.07142857145,57.4268736565426,5073.6335212305,6129.37188888527,6295.30237950221,1398.65864340649,14.6073862047796,13823.332911794,0.818213448282101,0.181786551717899,9.58221564017183,27.754719103785,0.345246356280546,2.02540989832869,1
123.320465920997,45.1178451178451,73.9634901189118,73.8389365589804,90.0000000001455,40.0000000045111,136.948529411765,17.5294117647059,134,1008.22147651006,60.4519577928845,5093.64175367694,3091.71092701312,4333.44371067857,836.07895251781,17.1540115418715,8261.2335902095,0.838267668605044,0.161732331394956,6.41431294964345,22.734805499956,0.282136257979242,2.08030841320599,1
201.751461232138,39.2491467576792,85.0222666392894,84.8849854264373,69.999999999709,39.9999999972351,208.806818181818,26.7272727272727,115,1019.1156462585,61.6382740407687,24100.1922320797,4323.40687642409,4313.36377976294,1623.99968921278,11.4073810833971,10260.7703453998,0.726477973312801,0.273522026687199,7.45740836464379,43.0198369808951,0.173348131652744,1.82350890851252,1
74.3226949747468,28.7425149700599,52.2723661194089,52.1168654532356,65.0000000000546,30.0000000000864,93.75,12,48,883.630952380953,68.3989630532805,825.940684144019,626.068101166734,2486.45741411155,860.627208100699,7.99429186174995,3973.15272337899,0.742872587567903,0.257127412432097,5.96073375789615,17.1992028483421,0.346570350408463,1.85617471570869,0
914.599650062189,41.5384615384615,1285.55671971174,1283.08222651548,60.0000000004002,30.0000000002001,127.44140625,16.3125,108,1148.85057471264,64.6399356585823,96655.2228897398,35174.7556247458,241092.716383469,137824.304073662,5.47034346095873,414091.776081877,0.63626784590624,0.36373215409376,36.3484830862065,43.7136315397961,0.831513690486126,1.63313244104929,1
1353.11655482878,49.7652582159624,1863.88373408517,1859.5830973029,99.9999999994543,49.9999999997272,111.458333333333,14.2666666666667,106,1389.95327102803,61.5947465750858,365647.24700355,136195.033361326,503336.955759377,235178.25427683,4.78795826326738,874710.243397532,0.681552592173017,0.318447407826983,42.204279192404,56.7775895127679,0.743326364408502,1.72983932045187,1
1589.97183692392,55.2763819095477,2226.69265268807,2221.10491314039,575.000000000273,230.000000000473,86.8055555555556,11.1111111111111,110,1476.90000000001,63.323847348386,469638.070647399,132030.079348525,554945.25516378,303985.028988739,4.87868879087519,990960.363501044,0.646088821645552,0.353911178354448,52.9523638068819,63.5398113095477,0.833373010015927,1.78958631988835,1
1017.68148381979,46.692607003891,1375.81878809326,1373.13949118689,79.9999999990177,39.9999999990541,125.9765625,16.125,120,1156.78294573644,67.3384931151661,224355.652355965,119840.669448201,271939.02615315,136221.092781418,5.69790188946376,528000.788382769,0.666255749981161,0.33374425001884,40.4983527254797,52.459974157731,0.771985754390836,1.60829832274784,1
1383.69745638041,56.9444444444444,1852.75231572136,1848.462950069,762.499999999818,384.999999999764,105.95703125,13.5625,123,1342.85714285715,62.9336223668575,510713.72620229,323287.896382183,582914.684987817,252469.138979877,6.30098686247923,1158671.72034988,0.697780670709228,0.302219329290772,45.6919233928663,65.4617474531789,0.697994251154801,1.75362712921987,1
566.064031624404,54.2435424354244,820.111073588112,818.596585018412,410.000000001219,60.0000000013097,125,16,147,1103.41911764706,64.1409529059574,42128.0359291704,7010.34388524216,64582.7053479213,75361.3940105666,2.67215900459065,146954.44324373,0.461489306401429,0.538510693598571,42.8543902091298,45.7849342043656,0.935993268393593,1.83576813407922,1
816.058533642581,53.3333333333333,1069.77292807726,1067.67329952085,139.999999999873,60.0000000004002,95.2380952380952,12.1904761904762,136,1172.6953125,65.7909957086957,213500.162033693,57892.971927396,213193.935882784,107821.666279177,4.84135016143208,378908.574089357,0.664123283874601,0.335876716125399,46.6289735599781,55.7076586612571,0.837029856945093,1.79586404141988,1
842.70897980095,37.4592833876222,1140.98211862135,1139.12232629636,50.0000000020009,29.9999999988358,70.7720588235294,9.05882352941176,115,974.545454545454,76.2288456671454,136369.047365993,96411.5426419193,221751.798885207,124150.416650175,5.32884690698408,442313.758177301,0.641082331727721,0.358917668272279,41.7006381012133,51.0588923933136,0.816716464979061,1.61530544448422,1
972.07224588399,41.7582417582418,1280.80094834209,1278.45302007632,50.0000000010914,29.9999999988358,66.89453125,8.5625,114,1096.5693430657,71.8183610503095,239915.112951845,196703.638923099,313568.726640621,128224.192565412,5.7484821538956,638496.558129132,0.709764038781223,0.290235961218777,46.3684621931677,53.9059849134126,0.860172803959483,1.70919372790519,1
648.33232088556,44.9275362318841,894.243263599427,892.621931751444,80.000000000382,40.0000000008731,135.25390625,17.3125,124,1076.82310469314,66.9646286618742,76118.8134920131,18544.0331753782,85264.4254405134,73066.1510528689,2.43970457791442,176874.609668761,0.538521537209695,0.461478462790305,42.4280896956542,50.4587351046219,0.840847270699179,1.76806205646457,1
765.406215796966,58.7786259541985,1082.78402525932,1080.7157650767,1290.00000000133,644.999999999527,97.8422619047619,12.5238095238095,154,1142.73764258555,65.6027539259124,122534.531348933,38467.2466681472,158418.965180861,102966.121664616,2.8130847913766,299852.333513625,0.606074994915503,0.393925005084497,49.5224824981978,51.1239610815277,0.968674598965913,1.83896738594119,1
360.069294568948,11.3888888888889,436.284429264703,435.697716312594,20.0000000040745,10.0000000020373,58.7565104166667,7.52083333333333,41,836.869806094184,76.9087028191576,52343.0251922707,6256.18687258461,53554.5981833236,29569.4404476719,12.0754204079543,89380.2255035801,0.644273294047506,0.355726705952494,23.0174950973068,32.1756303368474,0.715370448265851,1.30899753733682,1
128.110698124029,7.17948717948718,164.319823965795,164.109094421344,20.0000000040745,10.0000000020373,78.3253205128205,10.025641025641,28,768.414322250641,79.3846758101233,2193.18198179298,967.133404813846,4031.81324486359,3735.23206063454,15.6108966435435,8734.17871031197,0.519092278502554,0.480907721497446,13.3895324176789,21.1458078238787,0.633200326476008,1.55269833087768,1
224.16065525809,9.13978494623656,304.270119031796,303.860908332676,20.0000000040745,10.0000000020373,69.3824404761905,8.88095238095238,34,802.761394101877,77.4707627403812,9282.47657474334,2597.39462406055,12871.2213123797,11982.6804999642,15.1664086651095,27451.2964364045,0.517875278077549,0.482124721922451,20.1739356340781,24.0724474931861,0.838050872882307,1.33508071557224,1
1032.77968221882,39.0845070422535,1427.49613606628,1424.98072633375,40.0000000017826,20.0000000004366,67.4715909090909,8.63636363636364,111,1053.96491228069,72.515985619837,244892.732747936,151131.294369608,295713.113901396,162391.883180586,4.65180697402553,609236.291451589,0.645513835878275,0.354486164121725,43.8248480919386,48.9124374700577,0.895985772918524,1.63603934527254,1
637.825526488754,21.6216216216216,775.08715396482,773.925099774212,20.0000000040745,10.0000000020373,72.4826388888889,9.27777777777778,72,898.383233532938,77.1195448468037,237026.377010984,105216.916404804,193314.17245604,74016.226157773,12.5933523242463,372547.315018618,0.723128284169818,0.276871715830182,30.5358142790348,46.2942480866367,0.659602770130081,1.37433360252395,1
117.419835429165,4.90956072351421,154.799700720189,154.599591175843,20.0000000040745,10.0000000020373,70.4941860465116,9.02325581395349,19,773.788659793804,78.5966840349059,1387.05227872937,958.212241053901,2982.90578562984,3368.6978696275,21.7651971711462,7309.81589631124,0.469630340230822,0.530369659769178,12.3293172367437,18.4336134136859,0.668849723602747,1.57053233316124,1
180.642826844747,7.88177339901478,250.227545901445,249.919198765005,20.0000000040745,10.0000000020373,88.3246527777778,11.3055555555556,32,736.265356265356,83.8597977752199,3133.35889834984,1512.74162236617,6486.02712104826,6412.52575269814,21.6281497864321,14411.2944961126,0.502849209871431,0.497150790128569,20.1419955371121,27.4628609126116,0.733426703110253,1.37481182233189,1
97.7806064232439,5.26315789473684,119.232932680731,119.08380402467,20.0000000040745,10.0000000020373,89.2857142857143,11.4285714285714,21,749.675000000007,80.9403458225014,1588.1480386432,682.215650000823,2099.90402888836,1910.46565535499,20.8796629785949,4692.58533424417,0.523618567420064,0.476381432579936,10.4257412999093,19.8474523726395,0.525293680224752,1.8467875058087,1
178.753690409829,9.89847715736041,227.579909158964,227.290931435306,20.0000000040745,10.0000000020373,70.1349431818182,8.97727272727273,39,754.683544303803,82.0048303104987,5576.39967889992,2416.6239034498,7216.27154773706,8233.2644429955,8.54664760586458,17866.1598941824,0.46708662008139,0.53291337991861,18.5026970884526,28.1220760280557,0.6579420761822,1.42257497905094,1
1917.53116838666,55.188679245283,2616.24581114352,2610.06813328257,1325.00000000164,665.000000000873,97.8860294117647,12.5294117647059,117,1407.23004694835,65.8350899860799,2379192.57627157,664294.878754205,1083601.39540662,469348.130583343,7.72684722957415,2217244.40474417,0.697769874211368,0.302230125788632,53.0841107006227,56.3159969606555,0.942611576914979,1.81147994776306,1
1958.39340842338,46.7889908256881,2557.2080181842,2551.33837876061,80.0000000017462,30.0000000024738,71.2890625,9.125,102,1367.89954337899,68.5627972083958,2621975.34321275,612437.326196948,1073144.55372974,434634.762609509,6.59420521916775,2120216.64253619,0.711738476646063,0.288261523353937,44.9690250767998,62.5227009417503,0.719243161275062,1.68802154158817,1
2190.25605958618,50.2673796791444,2868.77956014123,2861.09875681667,95.0000000029831,50.0000000029104,104.910714285714,13.4285714285714,94,1601.38297872341,63.3406074650754,2384825.42013757,859606.68364312,1151560.94151405,334286.952911618,10.6408068160135,2345454.57806879,0.775019398576574,0.224980601423426,44.294888445497,62.9237325177482,0.703945660454952,1.63668486693242,1
2155.34471697298,37.8854625550661,2971.22196519755,2964.67194402385,60.0000000013097,30.0000000024738,127.232142857143,16.2857142857143,86,1308.20175438597,70.9981951182937,2259765.79696602,464109.389687543,1104313.04433172,556244.59513572,10.0760725165745,2124667.02915498,0.66502542163239,0.33497457836761,42.8392050139434,56.5199234069302,0.757948745002911,1.55200126298853,1
182.083371242985,10.3723404255319,245.338122447998,245.011940655751,20.0000000040745,10.0000000020373,77.5082236842105,9.92105263157895,39,796.44562334219,77.3904470026879,5120.04346077918,2674.26864364319,5781.20929680284,7584.11584114489,17.0202843423632,16039.5937815909,0.432552836323334,0.567447163676666,17.3092139338829,22.8057478721141,0.758984709948841,1.4680679224856,1
407.92587078679,18.6943620178042,554.256462375207,553.433576895898,29.9999999988358,10.0000000020373,91.0560344827586,11.6551724137931,63,886.775147928982,73.6627706144577,37219.3872745017,12437.3396667053,54939.8045409539,36299.4437153681,14.2742942419503,103676.587923027,0.602150999607202,0.397849000392798,27.8047121756305,33.4236620466428,0.831887066618521,1.43228208809015,1
376.71569289422,21.2464589235127,484.529116879543,483.842329104428,39.9999999972351,20.0000000004366,115.234375,14.75,75,848.079096045211,76.5461941158566,39393.2255783387,16217.3008893596,55284.9379672004,28211.0789213809,5.01837353793723,99713.3177779409,0.662126650196664,0.337873349803336,27.1203835030771,37.1180835390262,0.730651502375184,1.46891513980332,1
1138.60577865578,41.6666666666667,1508.84926987083,1504.3520199739,72.5000000056752,40.0000000008731,132.03125,16.9,70,1229.17159763315,63.2073440807576,469272.726801848,111247.737325855,345527.664233135,168758.117947409,8.74962662333144,625533.519506399,0.671859258422653,0.328140741577346,34.9736644887492,50.1187009745918,0.697816659423784,1.56816482542697,1
396.307533454075,14.8997134670487,533.496272001261,532.731513362517,20.0000000000955,10.0000000000477,70.1121794871795,8.97435897435897,52,856.628571428571,75.3233729056424,52247.4068661667,6782.96049427288,59279.5104750226,32795.4182450239,8.66663435112798,98857.8892143194,0.643818152227538,0.356181847772462,24.9419599480828,31.3417186984182,0.795807026030822,1.34967261879878,0
39.3080132122314,0.481927710843373,53.3355923217682,53.2712992643803,19.9999999967986,9.99999999839929,24.6212121212121,3.15151515151515,2,721.274038461537,83.3192681358908,142.087376108467,102.437455214711,288.979555511541,386.16524059519,3.88014758935421,777.582251321442,0.428026042973243,0.571973957026757,4.8186431836873,6.0521604838227,0.796185626036758,2.20700548631841,0
142.187485177146,9.06921241050119,205.764992566428,205.5193084785,19.9999999967986,9.99999999839929,23.2712765957447,2.97872340425532,38,712.785714285716,86.0180206210494,1280.16767035091,359.139094464809,3123.26159261554,5203.69618359251,5.05615650493244,8686.09687067286,0.375078351128354,0.624921648871646,19.6378745368362,20.2623464469958,0.969180671557799,1.28975623949773,0
